-4.800900000001261603e+00,-4.900900000001588985e+00
-9.585601858260465180e-01,-1.046899999999888253e+00
3.754959818368392543e+00,3.069600000001876161e+00
3.485993346191412101e+00,2.532599999997160456e+00
