-8.789999999999122959e-01,-1.490800000000048975e+00,-4.664999999999054348e-01
7.210206432666786958e-01,5.538519493593455634e-01,2.418948234928836261e+00
6.568038825385519308e-01,1.189307012302567523e+00,2.123696645531140792e+00
-2.237135240391771064e-03,1.682330712198929046e+00,2.230310836563115018e+00
